image_id,label,graphemes
11258.png,পরিনত,"['প', 'রি', 'ন', 'ত']"
3848.png,উপস্থাপন,"['উ', 'প', 'স্থা', 'প', 'ন']"
6281.png,দিতেই,"['দি', 'তে', 'ই']"
7979.png,সংকেত,"['স', 'ং', 'কে', 'ত']"
472.png,আবহাওয়া,"['আ', 'ব', 'হা', 'ও', 'য়া']"
1462.png,রাস্তায়,"['রা', 'স্তা', 'য়']"
15955.png,চাইতে,"['চা', 'ই', 'তে']"
16545.png,শিক্ষানীতি,"['শি', 'ক্ষা', 'নী', 'তি']"
2211.png,সাব্যস্ত,"['সা', 'ব্য', 'স্ত']"
12809.png,জানি,"['জা', 'নি']"
1410.png,উদ্দেশ্যে,"['উ', 'দ্দে', 'শ্যে']"
10211.png,সচেতন,"['স', 'চে', 'ত', 'ন']"
4686.png,বলব,"['ব', 'ল', 'ব']"
9701.png,খাই,"['খা', 'ই']"
13830.png,সংস্কৃতিক,"['স', 'ং', 'স্কৃ', 'তি', 'ক']"
12111.png,বললেন,"['ব', 'ল', 'লে', 'ন']"
3696.png,ঈদের,"['ঈ', 'দে', 'র']"
1043.png,অদৃশ্য,"['অ', 'দৃ', 'শ্য']"
7385.png,একদিন,"['এ', 'ক', 'দি', 'ন']"
14686.png,প্রতিষ্টান,"['প্র', 'তি', 'ষ্টা', 'ন']"
4971.png,নাসাঈ,"['না', 'সা', 'ঈ']"
10668.png,নবী,"['ন', 'বী']"
10419.png,গাছগুলো,"['গা', 'ছ', 'গু', 'লো']"
15490.png,দানে,"['দা', 'নে']"
897.png,মধ্যরাতে,"['ম', 'ধ্য', 'রা', 'তে']"
16060.png,করেতে,"['ক', 'রে', 'তে']"
5333.png,মেটাতে,"['মে', 'টা', 'তে']"
5858.png,বহনকারী,"['ব', 'হ', 'ন', 'কা', 'রী']"
1911.png,জমাট,"['জ', 'মা', 'ট']"
4933.png,বলেছেন,"['ব', 'লে', 'ছে', 'ন']"
3575.png,দেখি,"['দে', 'খি']"
6435.png,বাকশক্তি,"['বা', 'ক', 'শ', 'ক্তি']"
17887.png,দয়া,"['দ', 'য়া']"
6219.png,মুসলমান,"['মু', 'স', 'ল', 'মা', 'ন']"
10411.png,ধানগাছের,"['ধা', 'ন', 'গা', 'ছে', 'র']"
12031.png,অগ্রানে,"['অ', 'গ্রা', 'নে']"
8946.png,মুছবেন,"['মু', 'ছ', 'বে', 'ন']"
12270.png,চরিত্র,"['চ', 'রি', 'ত্র']"
15931.png,ছাপ,"['ছা', 'প']"
10205.png,ডুবে,"['ডু', 'বে']"
7794.png,যেগুলো,"['যে', 'গু', 'লো']"
6345.png,বিশ্ববদ্যালয়ে,"['বি', 'শ্ব', 'ব', 'দ্যা', 'ল', 'য়ে']"
4896.png,সামাজিক,"['সা', 'মা', 'জি', 'ক']"
8166.png,হয়,"['হ', 'য়']"
8943.png,কচলা,"['ক', 'চ', 'লা']"
13712.png,প্রকারভেদ,"['প্র', 'কা', 'র', 'ভে', 'দ']"
3254.png,ভারতের,"['ভা', 'র', 'তে', 'র']"
16906.png,ঔষধ,"['ঔ', 'ষ', 'ধ']"
5711.png,উত্তমরূপে,"['উ', 'ত্ত', 'ম', 'রূ', 'পে']"
3606.png,বিপুল,"['বি', 'পু', 'ল']"
7105.png,উঠিয়া,"['উ', 'ঠি', 'য়া']"
22.png,রতন,"['র', 'ত', 'ন']"
8415.png,সর্বাধিক,"['স', 'র্বা', 'ধি', 'ক']"
207.png,জীবিকা,"['জী', 'বি', 'কা']"
12773.png,আবশ্যক,"['আ', 'ব', 'শ্য', 'ক']"
12616.png,আসায়,"['আ', 'সা', 'য়']"
9054.png,আকর,"['আ', 'ক', 'র']"
16117.png,তালা,"['তা', 'লা']"
487.png,পরিবর্তনই,"['প', 'রি', 'ব', 'র্ত', 'ন', 'ই']"
16463.png,নিয়ামত,"['নি', 'য়া', 'ম', 'ত']"
859.png,মালে,"['মা', 'লে']"
17721.png,সাবলীল,"['সা', 'ব', 'লী', 'ল']"
13375.png,মানের,"['মা', 'নে', 'র']"
6417.png,আরবি,"['আ', 'র', 'বি']"
9805.png,কল্পনা,"['ক', 'ল্প', 'না']"
12383.png,মানুষের,"['মা', 'নু', 'ষে', 'র']"
13927.png,বলিলেন,"['ব', 'লি', 'লে', 'ন']"
7557.png,বাহিনীর,"['বা', 'হি', 'নী', 'র']"
4588.png,গাচ্ছে,"['গা', 'চ্ছে']"
7209.png,ধুসর,"['ধু', 'স', 'র']"
10300.png,ভিত্তি,"['ভি', 'ত্তি']"
5939.png,ঝরিয়ে,"['ঝ', 'রি', 'য়ে']"
8778.png,বউকে,"['ব', 'উ', 'কে']"
5411.png,পুনরুল্লেখ,"['পু', 'ন', 'রু', 'ল্লে', 'খ']"
9255.png,দিয়েছি,"['দি', 'য়ে', 'ছি']"
11313.png,নিছক,"['নি', 'ছ', 'ক']"
11571.png,কিতাব,"['কি', 'তা', 'ব']"
12834.png,চ্যানেল,"['চ্যা', 'নে', 'ল']"
15241.png,ভর,"['ভ', 'র']"
11232.png,সুরম্য,"['সু', 'র', 'ম্য']"
16311.png,তুচ্ছ,"['তু', 'চ্ছ']"
2645.png,সুন্দরবন,"['সু', 'ন্দ', 'র', 'ব', 'ন']"
16341.png,জাগরিত,"['জা', 'গ', 'রি', 'ত']"
10512.png,সম্ভাব,"['স', 'ম্ভা', 'ব']"
2365.png,রেখে,"['রে', 'খে']"
5652.png,আল্লা,"['আ', 'ল্লা']"
7866.png,বর্ধিত,"['ব', 'র্ধি', 'ত']"
17214.png,সাম্রাজ্যের,"['সা', 'ম্রা', 'জ্যে', 'র']"
13728.png,ভালোবাসির,"['ভা', 'লো', 'বা', 'সি', 'র']"
13501.png,প্রতিযোগিতায়,"['প্র', 'তি', 'যো', 'গি', 'তা', 'য়']"
16423.png,ভোরে,"['ভো', 'রে']"
10314.png,জগৎটাকে,"['জ', 'গ', 'ৎ', 'টা', 'কে']"
4381.png,আবিষ্কৃত,"['আ', 'বি', 'ষ্কৃ', 'ত']"
10887.png,রাজপথ,"['রা', 'জ', 'প', 'থ']"
748.png,শুনতে,"['শু', 'ন', 'তে']"
12655.png,দেশপ্রেমিক,"['দে', 'শ', 'প্রে', 'মি', 'ক']"
2563.png,ঐতিহ্য,"['ঐ', 'তি', 'হ্য']"
13066.png,ভূগোলের,"['ভূ', 'গো', 'লে', 'র']"
8791.png,রক্ষা,"['র', 'ক্ষা']"
10606.png,মহিমান্বিত,"['ম', 'হি', 'মা', 'ন্বি', 'ত']"
13669.png,প্রানপন,"['প্রা', 'ন', 'প', 'ন']"
907.png,রাতেই,"['রা', 'তে', 'ই']"
5075.png,চারপাশে,"['চা', 'র', 'পা', 'শে']"
8647.png,জয়,"['জ', 'য়']"
16417.png,আনাগোনা,"['আ', 'না', 'গো', 'না']"
14272.png,মতই,"['ম', 'ত', 'ই']"
904.png,হত্যাযজ্ঞ,"['হ', 'ত্যা', 'য', 'জ্ঞ']"
8105.png,পড়লো,"['প', 'ড়', 'লো']"
11350.png,দশকে,"['দ', 'শ', 'কে']"
13215.png,মালিকের,"['মা', 'লি', 'কে', 'র']"
7822.png,সফলতায়,"['স', 'ফ', 'ল', 'তা', 'য়']"
15242.png,নির্ভর,"['নি', 'র্ভ', 'র']"
343.png,গুলিকে,"['গু', 'লি', 'কে']"
883.png,নদী,"['ন', 'দী']"
7434.png,কখনো,"['ক', 'খ', 'নো']"
16790.png,আকৃতি,"['আ', 'কৃ', 'তি']"
3323.png,গন্য,"['গ', 'ন্য']"
832.png,দুইয়ের,"['দু', 'ই', 'য়ে', 'র']"
1493.png,সিগারেট,"['সি', 'গা', 'রে', 'ট']"
11205.png,দোদুল,"['দো', 'দু', 'ল']"
16350.png,ভবিষ্যতের,"['ভ', 'বি', 'ষ্য', 'তে', 'র']"
4177.png,পেয়েছি,"['পে', 'য়ে', 'ছি']"
162.png,আমর,"['আ', 'ম', 'র']"
9684.png,নিশ্চয়ই,"['নি', 'শ্চ', 'য়', 'ই']"
13387.png,সংগঠন,"['স', 'ং', 'গ', 'ঠ', 'ন']"
13374.png,ভিত্তিতে,"['ভি', 'ত্তি', 'তে']"
17650.png,সারিবদ্ধ,"['সা', 'রি', 'ব', 'দ্ধ']"
5943.png,দফা,"['দ', 'ফা']"
13903.png,তরবারি,"['ত', 'র', 'বা', 'রি']"
5802.png,দি,['দি']
13213.png,হলেও,"['হ', 'লে', 'ও']"
13099.png,কারাবরণ,"['কা', 'রা', 'ব', 'র', 'ণ']"
3746.png,বুড়িগঙ্গা,"['বু', 'ড়ি', 'গ', 'ঙ্গা']"
7413.png,সমতা,"['স', 'ম', 'তা']"
2208.png,হিংসাকারী,"['হি', 'ং', 'সা', 'কা', 'রী']"
6887.png,বাড়তে,"['বা', 'ড়', 'তে']"
13889.png,আছো,"['আ', 'ছো']"
16445.png,পরকালীন,"['প', 'র', 'কা', 'লী', 'ন']"
8349.png,দাক,"['দা', 'ক']"
14500.png,শেষে,"['শে', 'ষে']"
591.png,কর,"['ক', 'র']"
16951.png,কূপ,"['কূ', 'প']"
10005.png,প্রবীদের,"['প্র', 'বী', 'দে', 'র']"
8296.png,এরপর,"['এ', 'র', 'প', 'র']"
6063.png,বর্জ্য,"['ব', 'র্জ্য']"
10333.png,মরছে,"['ম', 'র', 'ছে']"
17125.png,দার্শনিক,"['দা', 'র্শ', 'নি', 'ক']"
11779.png,আয়ের,"['আ', 'য়ে', 'র']"
2649.png,ধ্বংস,"['ধ্ব', 'ং', 'স']"
3330.png,বর্তমান,"['ব', 'র্ত', 'মা', 'ন']"
7110.png,সারাদিন,"['সা', 'রা', 'দি', 'ন']"
11931.png,আসলাম,"['আ', 'স', 'লা', 'ম']"
3351.png,সমাধানের,"['স', 'মা', 'ধা', 'নে', 'র']"
11908.png,মানবিক,"['মা', 'ন', 'বি', 'ক']"
5090.png,সূর্য,['সূ']
11567.png,নাজিল,"['না', 'জি', 'ল']"
1867.png,ঘোর,"['ঘো', 'র']"
8145.png,সুপারি,"['সু', 'পা', 'রি']"
1406.png,ক্রিকেট,"['ক্রি', 'কে', 'ট']"
8390.png,এশিয়ার,"['এ', 'শি', 'য়া', 'র']"
13509.png,নবাব,"['ন', 'বা', 'ব']"
451.png,বানিজ্য,"['বা', 'নি', 'জ্য']"
11165.png,আনিয়া,"['আ', 'নি', 'য়া']"
12666.png,নেক,"['নে', 'ক']"
11516.png,বইয়ে,"['ব', 'ই', 'য়ে']"
11250.png,বন,"['ব', 'ন']"
2184.png,সর্বদা,"['স', 'র্ব', 'দা']"
8324.png,দিনটা,"['দি', 'ন', 'টা']"
8318.png,খারাপ,"['খা', 'রা', 'প']"
4089.png,সহানুভূতি,"['স', 'হা', 'নু', 'ভূ', 'তি']"
16551.png,পরিমার্জিত,"['প', 'রি', 'মা', 'র্জি', 'ত']"
3458.png,হলেন,"['হ', 'লে', 'ন']"
11871.png,মানুষ্যত্ব,"['মা', 'নু', 'ষ্য', 'ত্ব']"
11523.png,ছাপানো,"['ছা', 'পা', 'নো']"
12367.png,উঁচু,"['উঁ', 'চু']"
7671.png,বন্ধুত্ব,"['ব', 'ন্ধু', 'ত্ব']"
16306.png,ধায়,"['ধা', 'য়']"
6547.png,মিথ্যা,"['মি', 'থ্যা']"
9589.png,ভুলেই,"['ভু', 'লে', 'ই']"
8070.png,লোভী,"['লো', 'ভী']"
3729.png,মুখ,"['মু', 'খ']"
11354.png,জয়স্টিক,"['জ', 'য়', 'স্টি', 'ক']"
6661.png,নবনীর,"['ন', 'ব', 'নী', 'র']"
7636.png,মিনহাজ,"['মি', 'ন', 'হা', 'জ']"
17346.png,টেকনোলজি,"['টে', 'ক', 'নো', 'ল', 'জি']"
15459.png,এমন,"['এ', 'ম', 'ন']"
15060.png,হত্যা,"['হ', 'ত্যা']"
9476.png,দুুরূহ,"['দু', 'রূ', 'হ']"
8727.png,পারেনা,"['পা', 'রে', 'না']"
5966.png,দ্বিধাগ্রস্ত,"['দ্বি', 'ধা', 'গ্র', 'স্ত']"
15649.png,জন্ম,"['জ', 'ন্ম']"
16232.png,রেহাই,"['রে', 'হা', 'ই']"
3298.png,জীবী,"['জী', 'বী']"
10760.png,শাশুড়ির,"['শা', 'শু', 'ড়ি', 'র']"
11302.png,যাত্রা,"['যা', 'ত্রা']"
9257.png,দিব,"['দি', 'ব']"
13485.png,আগমন,"['আ', 'গ', 'ম', 'ন']"
8777.png,গোপালের,"['গো', 'পা', 'লে', 'র']"
14798.png,আর্থিক,"['আ', 'র্থি', 'ক']"
2481.png,ওমর,"['ও', 'ম', 'র']"
17200.png,বাংলার,"['বা', 'ং', 'লা', 'র']"
275.png,ঘষে,"['ঘ', 'ষে']"
14807.png,রোজগারের,"['রো', 'জ', 'গা', 'রে', 'র']"
13667.png,সেনাবাহিনীর,"['সে', 'না', 'বা', 'হি', 'নী', 'র']"
17851.png,বাচ্চাদের,"['বা', 'চ্চা', 'দে', 'র']"
16362.png,সেজন্য,"['সে', 'জ', 'ন্য']"
10271.png,নাগরিকতার,"['না', 'গ', 'রি', 'ক', 'তা', 'র']"
974.png,ভালোবেসে,"['ভা', 'লো', 'বে', 'সে']"
7772.png,কোনোদিন,"['কো', 'নো', 'দি', 'ন']"
3912.png,শাখা,"['শা', 'খা']"
8242.png,আন্তরিকভাবে,"['আ', 'ন্ত', 'রি', 'ক', 'ভা', 'বে']"
2852.png,আবিষ্কারের,"['আ', 'বি', 'ষ্কা', 'রে', 'র']"
5167.png,শ্রাবণ,"['শ্রা', 'ব', 'ণ']"
14794.png,জীবনের,"['জী', 'ব', 'নে', 'র']"
6691.png,জ্ঞানের,"['জ্ঞা', 'নে', 'র']"
9749.png,শক্তির,"['শ', 'ক্তি', 'র']"
1089.png,গাড়ির,"['গা', 'ড়ি', 'র']"
11230.png,করছেন,"['ক', 'র', 'ছে', 'ন']"
10352.png,লিখছি,"['লি', 'খ', 'ছি']"
9820.png,মেঘ,"['মে', 'ঘ']"
11327.png,টিক,"['টি', 'ক']"
4126.png,শীতল,"['শী', 'ত', 'ল']"
14963.png,ভাতা,"['ভা', 'তা']"
5562.png,একান্নবর্তী,"['এ', 'কা', 'ন্ন', 'ব', 'র্তী']"
8492.png,মুনাফা,"['মু', 'না', 'ফা']"
13195.png,যাব,"['যা', 'ব']"
7694.png,অন্যটির,"['অ', 'ন্য', 'টি', 'র']"
11162.png,তাহাকে,"['তা', 'হা', 'কে']"
815.png,অ,['অ']
4453.png,নীতির,"['নী', 'তি', 'র']"
8974.png,হলুদ,"['হ', 'লু', 'দ']"
1421.png,ঘন্টা,"['ঘ', 'ন্টা']"
13356.png,তথ্যাবলি,"['ত', 'থ্যা', 'ব', 'লি']"
5608.png,দেখাশোনা,"['দে', 'খা', 'শো', 'না']"
14452.png,গঙ্গায়,"['গ', 'ঙ্গা', 'য়']"
9571.png,দোহাই,"['দো', 'হা', 'ই']"
3663.png,জন্য,"['জ', 'ন্য']"
1073.png,সিটের,"['সি', 'টে', 'র']"
3548.png,মধ্যবিত্ত,"['ম', 'ধ্য', 'বি', 'ত্ত']"
8533.png,রাখবে,"['রা', 'খ', 'বে']"
11117.png,প্রিয়পাত্র,"['প্রি', 'য়', 'পা', 'ত্র']"
12293.png,বিবেচনাবোধ,"['বি', 'বে', 'চ', 'না', 'বো', 'ধ']"
5814.png,ভাস্কর,"['ভা', 'স্ক', 'র']"
2476.png,চুল,"['চু', 'ল']"
11281.png,ঘা,['ঘা']
4348.png,স্ক্যান,"['স্ক্যা', 'ন']"
9530.png,সার্থক,"['সা', 'র্থ', 'ক']"
6357.png,পল্টনে,"['প', 'ল্ট', 'নে']"
6362.png,সেখানেই,"['সে', 'খা', 'নে', 'ই']"
7224.png,পড়বেন,"['প', 'ড়', 'বে', 'ন']"
13150.png,এক,"['এ', 'ক']"
11248.png,মনোরম,"['ম', 'নো', 'র', 'ম']"
12235.png,বিদ্যুৎ,"['বি', 'দ্যু', 'ৎ']"
12332.png,মাধ্যমেও,"['মা', 'ধ্য', 'মে', 'ও']"
11542.png,জমা,"['জ', 'মা']"
324.png,মানবতাবাদী,"['মা', 'ন', 'ব', 'তা', 'বা', 'দী']"
6048.png,পানি,"['পা', 'নি']"
1681.png,চরিত্রহীন,"['চ', 'রি', 'ত্র', 'হী', 'ন']"
15254.png,মাপা,"['মা', 'পা']"
6369.png,লেখাই,"['লে', 'খা', 'ই']"
16162.png,তারে,"['তা', 'রে']"
10366.png,লিখতে,"['লি', 'খ', 'তে']"
9035.png,দ্রব্যের,"['দ্র', 'ব্যে', 'র']"
14506.png,হিসাববিজ্ঞান,"['হি', 'সা', 'ব', 'বি', 'জ্ঞা', 'ন']"
12078.png,যেতে,"['যে', 'তে']"
9595.png,ফুফা,"['ফু', 'ফা']"
3311.png,দায়িত্বও,"['দা', 'য়ি', 'ত্ব', 'ও']"
16127.png,বাড়িতে,"['বা', 'ড়ি', 'তে']"
13647.png,বৃষ্টি,"['বৃ', 'ষ্টি']"
11278.png,ভবানীর,"['ভ', 'বা', 'নী', 'র']"
2394.png,ভোগে,"['ভো', 'গে']"
11955.png,ছাড়তে,"['ছা', 'ড়', 'তে']"
4265.png,প্রয়োগের,"['প্র', 'য়ো', 'গে', 'র']"
13420.png,মূল্যবৃদ্ধি,"['মূ', 'ল্য', 'বৃ', 'দ্ধি']"
1938.png,ছেলে,"['ছে', 'লে']"
4061.png,শিক্ষার্থীরা,"['শি', 'ক্ষা', 'র্থী', 'রা']"
17113.png,পরিমানকে,"['প', 'রি', 'মা', 'ন', 'কে']"
303.png,পুরনো,"['পু', 'র', 'নো']"
6346.png,মাইক্রো,"['মা', 'ই', 'ক্রো']"
9617.png,বিষয়ঃ,"['বি', 'ষ', 'য়', 'ঃ']"
529.png,চমকাচ্ছে,"['চ', 'ম', 'কা', 'চ্ছে']"
11964.png,সর্বোচ্চ,"['স', 'র্বো', 'চ্চ']"
13549.png,সংখ্যাও,"['স', 'ং', 'খ্যা', 'ও']"
17505.png,ক্ষমাশীল,"['ক্ষ', 'মা', 'শী', 'ল']"
6747.png,গ্রাফিক্সে,"['গ্রা', 'ফি', 'ক্সে']"
7862.png,অধিকতর,"['অ', 'ধি', 'ক', 'ত', 'র']"
9569.png,পেলে,"['পে', 'লে']"
10319.png,যুগান্তরের,"['যু', 'গা', 'ন্ত', 'রে', 'র']"
10593.png,জীবনী,"['জী', 'ব', 'নী']"
1897.png,দীপ,"['দী', 'প']"
5463.png,উৎসব,"['উ', 'ৎ', 'স', 'ব']"
1046.png,পার্বত্য,"['পা', 'র্ব', 'ত্য']"
5258.png,ডেলিভারি,"['ডে', 'লি', 'ভা', 'রি']"
14492.png,বইতে,"['ব', 'ই', 'তে']"
8755.png,টাকাপয়সা,"['টা', 'কা', 'প', 'য়', 'সা']"
6922.png,অন্তরভুক্ত,"['অ', 'ন্ত', 'র', 'ভু', 'ক্ত']"
14334.png,ভারতবর্ষের,"['ভা', 'র', 'ত', 'ব', 'র্ষে', 'র']"
11556.png,পরিভাষায়,"['প', 'রি', 'ভা', 'ষা', 'য়']"
16399.png,ভজন,"['ভ', 'জ', 'ন']"
14481.png,ক্রয়,"['ক্র', 'য়']"
1980.png,ঘড়া,"['ঘ', 'ড়া']"
8453.png,পশ্চিম,"['প', 'শ্চি', 'ম']"
17536.png,আয়াত,"['আ', 'য়া', 'ত']"
2269.png,অঙ্গ,"['অ', 'ঙ্গ']"
4820.png,সম্ভাবনার,"['স', 'ম্ভা', 'ব', 'না', 'র']"
14510.png,লেনদেন,"['লে', 'ন', 'দে', 'ন']"
8044.png,পাওয়ায়,"['পা', 'ও', 'য়া', 'য়']"
8198.png,পেয়াজ,"['পে', 'য়া', 'জ']"
10235.png,নীয়,"['নী', 'য়']"
9717.png,জীবদেহে,"['জী', 'ব', 'দে', 'হে']"
16460.png,জান্নাত,"['জা', 'ন্না', 'ত']"
11732.png,পাঠ্যপুস্তকগুলোর,"['পা', 'ঠ্য', 'পু', 'স্ত', 'ক', 'গু', 'লো', 'র']"
14255.png,আঁকাবাঁকা,"['আঁ', 'কা', 'বাঁ', 'কা']"
14850.png,শয়তানের,"['শ', 'য়', 'তা', 'নে', 'র']"
762.png,বাহিরে,"['বা', 'হি', 'রে']"
16809.png,মানুষই,"['মা', 'নু', 'ষ', 'ই']"
14918.png,বিকাশ,"['বি', 'কা', 'শ']"
9675.png,উদ্দেশে,"['উ', 'দ্দে', 'শে']"
1081.png,মিরর,"['মি', 'র', 'র']"
15065.png,লাশের,"['লা', 'শে', 'র']"
7688.png,বিভক্ত,"['বি', 'ভ', 'ক্ত']"
9591.png,ফুফু,"['ফু', 'ফু']"
11414.png,আরেকটি,"['আ', 'রে', 'ক', 'টি']"
8452.png,মহাসাগর,"['ম', 'হা', 'সা', 'গ', 'র']"
6250.png,জগ,"['জ', 'গ']"
10169.png,গরীব,"['গ', 'রী', 'ব']"
7580.png,পাবলিক,"['পা', 'ব', 'লি', 'ক']"
10834.png,বেশে,"['বে', 'শে']"
2840.png,নিউইয়র্ক,"['নি', 'উ', 'ই', 'য়', 'র্ক']"
17343.png,অব,"['অ', 'ব']"
8414.png,বিশ্বের,"['বি', 'শ্বে', 'র']"
16294.png,উৎসমুখ,"['উ', 'ৎ', 'স', 'মু', 'খ']"
5009.png,খতিয়ানে,"['খ', 'তি', 'য়া', 'নে']"
15200.png,অনুযায়ী,"['অ', 'নু', 'যা', 'য়ী']"
7710.png,করতো,"['ক', 'র', 'তো']"
6133.png,পটভূমির,"['প', 'ট', 'ভূ', 'মি', 'র']"
15673.png,অবিবাহিত,"['অ', 'বি', 'বা', 'হি', 'ত']"
15285.png,কথাটাকে,"['ক', 'থা', 'টা', 'কে']"
12418.png,পরিস্থিতি,"['প', 'রি', 'স্থি', 'তি']"
12274.png,কুব,"['কু', 'ব']"
6915.png,দোকান,"['দো', 'কা', 'ন']"
2437.png,এভাবে,"['এ', 'ভা', 'বে']"
13518.png,দখল,"['দ', 'খ', 'ল']"
10853.png,মিথ্যার,"['মি', 'থ্যা', 'র']"
6284.png,জিজ্ঞেস,"['জি', 'জ্ঞে', 'স']"
3094.png,চেষ্টা,"['চে', 'ষ্টা']"
7264.png,সুষ্ঠভাবে,"['সু', 'ষ্ঠ', 'ভা', 'বে']"
6636.png,তরল,"['ত', 'র', 'ল']"
7825.png,অসমতার,"['অ', 'স', 'ম', 'তা', 'র']"
16934.png,তসবি,"['ত', 'স', 'বি']"
8567.png,রূপ,"['রূ', 'প']"
184.png,অথনীতিতে,"['অ', 'থ', 'নী', 'তি', 'তে']"
10509.png,কর্মকাণ্ড,"['ক', 'র্ম', 'কা', 'ণ্ড']"
6719.png,বিজ্ঞানকে,"['বি', 'জ্ঞা', 'ন', 'কে']"
14014.png,নিরুপনে,"['নি', 'রু', 'প', 'নে']"
11920.png,কেউ,"['কে', 'উ']"
3679.png,গাছে,"['গা', 'ছে']"
880.png,তাঁর,"['তাঁ', 'র']"
6275.png,হইলো,"['হ', 'ই', 'লো']"
15803.png,কোনোরূপ,"['কো', 'নো', 'রূ', 'প']"
17392.png,ঢালু,"['ঢা', 'লু']"
8457.png,রাশিয়া,"['রা', 'শি', 'য়া']"
2285.png,ক্রিয়াকর্মে,"['ক্রি', 'য়া', 'ক', 'র্মে']"
11577.png,বানী,"['বা', 'নী']"
13945.png,অবিনশ্বর,"['অ', 'বি', 'ন', 'শ্ব', 'র']"
4323.png,নির্ণয়,"['নি', 'র্ণ', 'য়']"
4722.png,সেটাকে,"['সে', 'টা', 'কে']"
14363.png,রাস্তাঘাটে,"['রা', 'স্তা', 'ঘা', 'টে']"
480.png,দিনের,"['দি', 'নে', 'র']"
927.png,ঘোষনা,"['ঘো', 'ষ', 'না']"
10935.png,খুব,"['খু', 'ব']"
4667.png,প্রতিফলনের,"['প্র', 'তি', 'ফ', 'ল', 'নে', 'র']"
15006.png,জেন,"['জে', 'ন']"
17640.png,চৌম্বকক্ষেত্র,"['চৌ', 'ম্ব', 'ক', 'ক্ষে', 'ত্র']"
1066.png,সবসময়,"['স', 'ব', 'স', 'ম', 'য়']"
14053.png,কোন,"['কো', 'ন']"
8372.png,হারিয়ে,"['হা', 'রি', 'য়ে']"
3714.png,গ্রহণ,"['গ্র', 'হ', 'ণ']"
16956.png,গঙ্গা,"['গ', 'ঙ্গা']"
12606.png,দুপুরে,"['দু', 'পু', 'রে']"
9625.png,তুমার,"['তু', 'মা', 'র']"
3072.png,উক্তিটি,"['উ', 'ক্তি', 'টি']"
3229.png,বৈদেশিক,"['বৈ', 'দে', 'শি', 'ক']"
9391.png,প্রভৃতি,"['প্র', 'ভৃ', 'তি']"
3519.png,ভোট,"['ভো', 'ট']"
15202.png,বছরের,"['ব', 'ছ', 'রে', 'র']"
2884.png,আবিষ্কার,"['আ', 'বি', 'ষ্কা', 'র']"
383.png,ধর্মবিশ্বাসে,"['ধ', 'র্ম', 'বি', 'শ্বা', 'সে']"
3673.png,বক,"['ব', 'ক']"
5103.png,সন্ধ্যায়,"['স', 'ন্ধ্যা', 'য়']"
13405.png,তুলনা,"['তু', 'ল', 'না']"
9824.png,আকাশ,"['আ', 'কা', 'শ']"
355.png,অন্ধবিশ্বাসের,"['অ', 'ন্ধ', 'বি', 'শ্বা', 'সে', 'র']"
677.png,লিখলাম,"['লি', 'খ', 'লা', 'ম']"
15563.png,উঠব,"['উ', 'ঠ', 'ব']"
9638.png,ভালবাসি,"['ভা', 'ল', 'বা', 'সি']"
4235.png,বিক্রিয়াটির,"['বি', 'ক্রি', 'য়া', 'টি', 'র']"
14650.png,দেবে,"['দে', 'বে']"
1865.png,স্তব্ধ,"['স্ত', 'ব্ধ']"
6941.png,নিয়ন্ত্রিত,"['নি', 'য়', 'ন্ত্রি', 'ত']"
9565.png,আগে,"['আ', 'গে']"
14597.png,বসে,"['ব', 'সে']"
11174.png,পালাইয়া,"['পা', 'লা', 'ই', 'য়া']"
12667.png,হায়াত,"['হা', 'য়া', 'ত']"
14241.png,মান,"['মা', 'ন']"
3831.png,তাই,"['তা', 'ই']"
6074.png,ফলা,"['ফ', 'লা']"
9150.png,ছিল,"['ছি', 'ল']"
5730.png,ভাষার,"['ভা', 'ষা', 'র']"
1431.png,পারছেন,"['পা', 'র', 'ছে', 'ন']"
1781.png,সুখ,"['সু', 'খ']"
1453.png,যাক,"['যা', 'ক']"
7525.png,বলেন,"['ব', 'লে', 'ন']"
726.png,পরিবর্তনটি,"['প', 'রি', 'ব', 'র্ত', 'ন', 'টি']"
2237.png,তবুও,"['ত', 'বু', 'ও']"
4267.png,সুশৃঙ্খল,"['সু', 'শৃ', 'ঙ্খ', 'ল']"
4525.png,চিরকুটে,"['চি', 'র', 'কু', 'টে']"
9046.png,জন্মরহস্য,"['জ', 'ন্ম', 'র', 'হ', 'স্য']"
5235.png,কমার্স,"['ক', 'মা', 'র্স']"
15335.png,রূপান্তরিত,"['রূ', 'পা', 'ন্ত', 'রি', 'ত']"
17692.png,বিভাগের,"['বি', 'ভা', 'গে', 'র']"
4028.png,শিক্ষকের,"['শি', 'ক্ষ', 'কে', 'র']"
11682.png,পরিপূর্ণ,"['প', 'রি', 'পূ', 'র্ণ']"
8714.png,যাওয়ার,"['যা', 'ও', 'য়া', 'র']"
11836.png,মানবজীবনের,"['মা', 'ন', 'ব', 'জী', 'ব', 'নে', 'র']"
6227.png,মুহসীন,"['মু', 'হ', 'সী', 'ন']"
10693.png,কাটিয়ে,"['কা', 'টি', 'য়ে']"
6766.png,আলোচ্য,"['আ', 'লো', 'চ্য']"
15551.png,জনগণকে,"['জ', 'ন', 'গ', 'ণ', 'কে']"
9780.png,ভেসে,"['ভে', 'সে']"
3732.png,ভাইস,"['ভা', 'ই', 'স']"
